"area","bedrooms","bathrooms","age","floors","location","price"
760,2,1.0,71,1.0,"98117",415000.0
1230,3,1.0,48,1.0,"98002",229500.0
4960,5,3.75,14,2.0,"98006",1355000.0
2030,4,2.5,46,1.0,"98028",385000.0
1830,3,2.25,50,1.0,"98001",230000.0
970,2,1.0,89,1.0,"98115",425000.0
1000,2,1.0,101,1.0,"98002",189900.0
750,2,1.0,72,1.0,"98106",238000.0
2620,4,2.5,65,1.0,"98033",968060.0
2220,4,1.5,61,1.0,"98004",921000.0
3000,5,1.75,57,1.0,"98178",380000.0
1060,1,1.0,80,1.0,"98070",285000.0
1980,4,2.5,17,2.0,"98056",449000.0
1600,4,1.0,69,1.5,"98117",625000.0
2000,4,2.25,37,1.0,"98023",318989.0
1310,3,1.5,13,2.0,"98116",445000.0
1120,3,1.0,63,1.0,"98004",750000.0
3320,3,2.5,36,1.0,"98034",959000.0
2370,3,2.5,25,2.0,"98023",330000.0
830,2,1.5,10,2.0,"98119",425000.0
940,3,1.0,67,1.0,"98155",280000.0
2250,4,2.5,17,2.0,"98045",476500.0
2020,3,2.25,17,2.0,"98033",556000.0
5240,4,5.25,9,2.0,"98024",1862000.0
4083,4,3.5,10,2.0,"98001",637000.0
1450,3,2.0,46,1.0,"98155",405000.0
1170,5,1.0,71,1.0,"98125",397000.0
3555,4,2.75,1,2.0,"98053",895990.0
1610,3,2.0,82,2.0,"98028",259000.0
960,2,1.0,60,1.0,"98028",420000.0
1680,3,2.5,7,2.0,"98117",518000.0
1380,3,1.75,73,1.0,"98133",425000.0
1040,2,1.0,42,1.0,"98198",182500.0
1380,3,1.5,86,1.5,"98117",549900.0
1850,3,1.75,35,1.0,"98034",445000.0
1740,2,1.75,69,1.0,"98115",452000.0
1920,5,1.75,64,1.0,"98112",715000.0
2010,3,2.5,26,2.0,"98034",559000.0
1860,4,1.75,38,1.0,"98031",250000.0
4390,5,4.0,7,2.0,"98199",1230000.0
2380,4,2.25,55,1.0,"98038",276500.0
2880,4,2.5,28,2.0,"98058",440000.0
2820,6,2.25,75,1.5,"98166",543200.0
750,1,1.0,97,1.0,"98136",250000.0
1750,4,2.5,38,1.0,"98052",625000.0
1540,3,1.0,89,1.5,"98117",530100.0
1140,2,1.75,1,2.0,"98105",549900.0
1560,4,1.5,53,1.0,"98007",430000.0
2960,3,2.5,6,2.0,"98074",835000.0
2140,4,2.75,47,1.0,"98028",409500.0
1600,4,2.5,68,1.0,"98106",329000.0
2080,4,2.75,103,1.5,"98107",940000.0
1560,3,2.0,105,1.5,"98109",539950.0
2880,4,2.5,31,1.0,"98092",579950.0
2510,5,3.0,90,1.5,"98144",881000.0
960,3,1.0,99,1.5,"98115",362500.0
1120,2,1.0,54,1.0,"98022",243950.0
3310,4,2.75,7,2.0,"98065",658000.0
1080,3,1.5,47,1.0,"98023",218250.0
2860,4,2.5,16,2.0,"98075",655000.0
1490,3,2.0,25,1.0,"98042",255000.0
1210,3,1.0,97,1.0,"98106",215000.0
2240,3,1.75,74,1.5,"98105",1265000.0
4575,4,4.75,89,2.5,"98112",2920000.0
1600,3,2.5,105,2.0,"98168",424305.0
2090,4,1.75,90,1.5,"98136",494000.0
2260,4,2.5,12,2.0,"98034",560000.0
1200,3,1.0,107,2.0,"98116",130000.0
2480,4,2.5,88,1.5,"98022",468000.0
2240,5,3.0,63,1.0,"98155",480000.0
1550,3,1.75,89,1.5,"98115",475000.0
2130,4,1.75,48,1.0,"98031",285000.0
2870,5,3.0,51,1.0,"98103",765000.0
1160,2,1.0,91,1.0,"98065",208000.0
2430,3,2.5,14,2.0,"98042",372000.0
900,2,1.0,68,1.0,"98115",470000.0
2830,5,2.75,48,1.5,"98034",451000.0
1620,4,1.75,41,1.0,"98052",442200.0
2510,4,2.5,24,2.0,"98023",330000.0
1790,3,1.75,66,1.0,"98106",335000.0
1640,3,2.0,20,1.0,"98032",280000.0
2240,3,1.75,65,1.0,"98116",625000.0
1870,3,2.5,12,2.0,"98058",345000.0
1500,4,1.0,51,1.0,"98058",255950.0
1490,4,1.0,97,1.5,"98136",570000.0
2230,3,1.5,55,2.0,"98040",685000.0
1710,3,1.75,41,1.0,"98031",273148.0
1620,3,2.5,26,2.0,"98038",246500.0
2250,5,2.5,32,1.0,"98055",349950.0
1700,4,2.0,89,1.0,"98117",545000.0
1502,3,2.5,10,3.0,"98115",403000.0
1900,4,2.5,12,2.0,"98042",299950.0
3320,3,2.5,25,1.0,"98075",792000.0
1980,5,2.5,86,1.0,"98115",418000.0
1670,4,1.0,71,1.5,"98166",332500.0
2235,3,2.5,40,1.0,"98010",337000.0
1070,2,1.0,66,1.0,"98108",212000.0
1800,2,2.25,36,2.0,"98008",542000.0
2980,4,2.5,15,2.0,"98065",622500.0
1670,3,1.75,30,1.0,"98001",260000.0
2620,3,1.75,38,1.0,"98027",525000.0
5470,5,3.5,39,2.0,"98005",975000.0
3080,4,1.75,74,1.0,"98199",1140000.0
940,3,1.0,51,1.0,"98033",500000.0
1870,5,2.25,54,1.0,"98155",554000.0
2070,4,2.5,11,2.0,"98038",343000.0
950,2,1.75,6,1.0,"98028",515000.0
1290,2,1.0,93,1.0,"98115",492000.0
2570,4,3.0,31,1.0,"98052",655000.0
1600,3,2.5,15,2.0,"98001",290000.0
2550,4,1.5,105,2.0,"98112",952500.0
1010,2,1.0,74,1.0,"98108",235000.0
1720,3,1.5,60,1.0,"98106",323000.0
2200,3,2.5,7,2.0,"98102",1050000.0
1400,2,1.0,74,1.5,"98022",200000.0
1830,3,2.25,47,1.0,"98155",419995.0
3110,3,3.0,35,1.0,"98033",1500000.0
1600,3,2.5,28,2.0,"98034",455000.0
3600,3,3.5,19,2.0,"98014",660000.0
1390,3,1.0,47,1.0,"98077",319000.0
2092,3,1.75,34,1.0,"98022",390000.0
1200,3,1.5,63,1.0,"98112",718500.0
1090,2,1.0,89,1.0,"98109",474000.0
2140,4,2.0,70,2.0,"98115",615750.0
2010,3,2.5,21,2.0,"98033",551000.0
1500,3,2.25,31,1.0,"98023",230000.0
2660,3,2.5,8,3.0,"98119",1230000.0
1440,3,2.25,20,2.0,"98019",325000.0
2780,4,2.75,14,2.0,"98053",705000.0
1580,4,1.75,36,2.0,"98045",259000.0
1250,3,1.5,56,1.0,"98168",306000.0
970,3,1.0,87,1.0,"98106",315000.0
1100,3,1.0,63,1.0,"98133",392500.0
3240,4,2.25,47,2.0,"98040",1065000.0
1290,2,2.5,16,3.0,"98117",350500.0
3810,4,3.5,77,2.0,"98146",825000.0
1500,4,1.0,71,1.5,"98178",235000.0
2660,3,2.0,39,1.0,"98024",650000.0
2400,4,3.0,51,1.0,"98107",675000.0
1860,4,1.0,60,1.0,"98055",265000.0
1450,2,1.0,91,1.0,"98109",822500.0
2260,3,2.75,59,2.0,"98109",705000.0
5540,6,4.75,106,2.5,"98119",2630000.0
1300,2,1.5,72,1.0,"98122",685000.0
1610,4,2.0,69,2.0,"98117",630000.0
3820,4,3.25,25,2.0,"98040",1250000.0
1820,4,2.5,39,1.0,"98166",359000.0
5820,4,5.0,22,2.0,"98042",784500.0
2470,3,2.0,54,2.0,"98040",850000.0
3040,3,2.5,10,2.0,"98042",410000.0
1120,4,1.75,49,1.0,"98058",252000.0
1880,5,1.75,60,1.0,"98005",618000.0
1070,3,1.0,68,1.0,"98126",265000.0
1560,3,2.0,46,1.0,"98034",465000.0
870,2,1.0,68,1.0,"98133",240000.0
1000,3,1.0,56,1.0,"98023",217000.0
2520,4,2.25,106,1.5,"98144",415000.0
1700,2,2.0,35,1.0,"98023",274000.0
2150,5,3.0,12,1.0,"98106",420000.0
1590,4,2.75,90,1.5,"98112",1062500.0
4670,4,5.25,26,2.0,"98006",1415000.0
1800,3,2.0,73,1.0,"98115",618500.0
1670,3,1.5,59,1.0,"98022",295000.0
1010,3,2.0,35,1.0,"98074",400000.0
2550,3,2.5,13,2.0,"98028",595000.0
3700,4,3.0,39,1.0,"98004",1728000.0
1350,3,1.75,28,1.0,"98038",261000.0
1660,5,2.5,86,1.5,"98109",780000.0
1390,3,1.5,68,1.0,"98105",589000.0
1720,3,1.75,34,1.0,"98092",230000.0
2980,4,3.5,9,2.5,"98029",690000.0
2190,4,2.25,34,2.0,"98074",524000.0
1230,2,2.5,4,2.0,"98144",380000.0
1000,3,1.0,70,1.0,"98126",357500.0
2500,3,2.0,21,1.0,"98022",330000.0
2240,5,1.75,95,1.0,"98115",635000.0
2820,9,3.0,97,2.0,"98105",934000.0
1400,2,1.75,10,2.0,"98029",358500.0
1470,3,1.5,60,1.0,"98155",401000.0
1820,3,2.0,23,1.0,"98023",270000.0
2060,4,2.0,61,1.0,"98136",705000.0
1670,3,2.0,27,1.0,"98014",325000.0
1540,3,1.0,106,1.0,"98126",384950.0
1210,3,1.0,62,1.0,"98133",310000.0
3430,4,2.5,23,2.0,"98077",829950.0
2550,3,2.5,13,2.0,"98030",353000.0
1060,2,1.0,34,1.0,"98055",170500.0
3670,4,2.5,16,2.0,"98074",885250.0
4420,4,3.25,14,2.0,"98008",2700000.0
1550,3,1.5,58,1.0,"98022",245000.0
1190,3,2.5,7,3.0,"98107",469000.0
1300,3,1.0,88,1.5,"98105",455000.0
2430,4,2.5,13,2.0,"98092",305000.0
4290,7,4.5,33,1.5,"98027",840000.0
3500,5,3.5,19,2.0,"98006",905000.0
1680,3,2.0,47,1.5,"98002",219200.0
1250,3,1.5,50,1.0,"98008",455000.0
1020,2,1.0,75,1.0,"98168",195000.0
1510,3,1.0,113,2.0,"98103",799000.0
910,2,1.0,67,1.0,"98155",285000.0
1320,3,1.5,36,1.0,"98072",300000.0
900,2,1.0,97,1.0,"98168",83000.0
890,2,1.0,87,1.0,"98133",220000.0
1240,2,2.5,29,2.0,"98003",174500.0
2960,4,2.5,28,2.0,"98029",695000.0
1020,3,1.5,56,1.0,"98059",255000.0
2590,5,2.25,42,1.0,"98008",539000.0
1100,2,1.0,90,1.0,"98119",552700.0
1300,3,1.0,63,1.0,"98040",571500.0
1200,3,1.0,65,1.0,"98177",263700.0
1390,2,2.0,29,2.0,"98003",186950.0
1430,3,1.75,30,2.0,"98024",520000.0
1250,3,1.5,46,1.0,"98034",358000.0
840,2,0.75,67,1.0,"98168",210000.0
2060,4,2.25,32,2.0,"98052",543000.0
2000,4,2.25,55,1.0,"98148",330000.0
1530,3,2.0,108,1.0,"98112",529000.0
700,1,1.0,108,1.0,"98106",295000.0
950,3,1.0,53,1.0,"98033",365000.0
1380,3,3.0,10,3.0,"98107",473000.0
1830,3,1.0,55,1.0,"98125",403500.0
1790,3,1.5,105,1.5,"98116",544000.0
1340,3,1.0,88,1.5,"98105",621000.0
1520,3,2.25,107,2.0,"98116",672600.0
1370,2,1.75,65,1.0,"98199",689800.0
1470,3,1.5,97,1.0,"98105",613000.0
2500,4,2.25,28,2.0,"98007",808000.0
1060,3,1.0,59,1.0,"98133",301000.0
1210,3,1.75,28,1.0,"98019",340000.0
920,3,1.0,52,1.0,"98032",206000.0
1340,3,1.5,55,1.0,"98040",550000.0
960,2,1.0,103,1.5,"98116",325000.0
1630,3,2.5,29,2.0,"98029",475000.0
1840,3,1.75,39,1.0,"98034",432100.0
3085,3,2.0,56,1.0,"98056",359000.0
920,3,1.0,89,1.0,"98117",490000.0
2260,4,1.75,68,1.0,"98033",648360.0
1730,3,1.75,97,1.0,"98198",340000.0
1610,3,2.0,60,1.0,"98006",545000.0
550,2,0.75,63,1.0,"98146",115000.0
2400,3,2.25,47,1.0,"98033",705640.0
1960,3,2.25,12,2.0,"98118",300000.0
3190,4,2.75,66,1.0,"98004",1650000.0
3160,4,3.5,16,2.0,"98144",1137500.0
1550,3,1.75,71,1.5,"98178",280000.0
1930,4,1.75,34,1.0,"98023",245000.0
1170,4,1.0,90,1.5,"98115",564000.0
2520,3,1.75,61,1.0,"98199",849000.0
1220,3,1.75,51,1.0,"98033",698000.0
960,3,1.0,44,1.0,"98034",319000.0
4110,3,3.5,15,1.0,"98034",1450000.0
3310,4,3.5,23,2.0,"98027",695000.0
2220,4,2.75,64,1.0,"98144",680000.0
2250,4,2.25,30,2.0,"98032",287500.0
1510,3,3.25,14,2.0,"98107",465000.0
1350,3,1.0,34,1.0,"98053",335000.0
2420,4,1.75,34,1.0,"98053",602000.0
2950,3,2.5,12,2.0,"98059",482000.0
1260,5,1.0,97,1.5,"98146",220000.0
1700,4,2.0,37,1.0,"98002",206000.0
3320,4,3.0,61,2.0,"98199",1100000.0
1470,3,2.5,12,2.0,"98053",491150.0
2500,4,2.75,40,1.0,"98003",390000.0
2641,4,2.5,17,2.0,"98031",393000.0
2260,4,2.0,23,2.0,"98074",635000.0
1160,2,1.0,78,1.0,"98117",490000.0
3680,4,3.5,85,2.5,"98112",770000.0
1615,2,2.0,109,1.5,"98103",665000.0
1250,3,1.0,50,1.0,"98058",287000.0
1230,3,1.0,91,1.0,"98116",410000.0
2510,3,2.0,90,1.0,"98106",562000.0
1540,2,2.0,32,2.0,"98053",475000.0
1860,3,3.25,14,3.0,"98125",387500.0
2700,5,2.0,53,1.0,"98007",580000.0
3290,3,2.5,15,2.0,"98052",930000.0
2700,3,1.75,67,1.0,"98010",625000.0
1570,3,2.0,16,1.0,"98058",325000.0
1950,3,1.75,55,1.0,"98055",235000.0
1380,2,1.0,84,1.0,"98115",450000.0
2410,4,2.75,106,1.5,"98116",745000.0
1200,4,2.0,54,1.0,"98023",223000.0
1770,4,1.75,78,1.0,"98115",630000.0
1540,3,2.5,7,3.0,"98103",413450.0
2860,5,2.75,10,2.0,"98052",720000.0
1740,3,1.5,42,1.0,"98042",339000.0
2830,4,3.5,96,1.5,"98144",1115500.0
4280,5,4.0,19,2.0,"98027",839000.0
3890,4,3.25,92,2.0,"98105",2950000.0
2340,4,2.0,49,1.0,"98075",568000.0
1410,3,2.0,21,1.0,"98030",269000.0
1350,2,2.0,41,1.0,"98052",382000.0
1100,2,2.25,6,2.0,"98122",574000.0
2070,3,2.5,13,2.0,"98065",405000.0
2360,3,2.5,28,1.0,"98027",572000.0
2760,4,2.25,39,2.0,"98074",675000.0
1220,4,1.0,71,1.5,"98178",165000.0
1220,4,1.0,71,1.5,"98178",260000.0
1220,3,1.0,62,1.0,"98198",196000.0
3020,3,2.5,12,2.0,"98019",515000.0
3470,4,3.5,36,2.0,"98125",810000.0
2380,4,2.25,38,2.0,"98055",365650.0
2260,3,3.0,13,2.0,"98122",651000.0
720,2,1.0,72,1.0,"98106",240000.0
1730,3,2.0,11,1.0,"98030",299000.0
2660,3,2.5,27,2.0,"98006",768000.0
1030,2,1.0,91,1.0,"98115",397380.0
2890,4,3.0,70,1.0,"98115",476000.0
890,3,1.0,58,1.0,"98118",315000.0
1410,3,2.25,35,1.0,"98118",240000.0
810,2,1.0,74,1.0,"98126",325000.0
1370,3,1.75,25,2.0,"98001",160000.0
2260,3,2.5,8,2.0,"98019",435000.0
1430,3,1.75,48,1.0,"98027",427500.0
2510,5,2.5,31,1.0,"98059",450000.0
1760,3,1.5,87,1.5,"98136",688000.0
1430,4,1.0,68,1.0,"98106",285000.0
1510,3,3.25,9,3.0,"98107",530000.0
1320,4,1.75,87,1.0,"98148",195000.0
1180,3,1.5,56,1.0,"98032",250200.0
1560,3,2.25,38,1.0,"98004",1100000.0
2470,3,2.5,27,2.0,"98052",732500.0
2190,3,2.25,28,1.0,"98001",194250.0
1610,4,2.0,49,1.0,"98008",526000.0
2700,4,2.75,57,2.0,"98155",520000.0
1530,3,1.75,57,1.0,"98116",526000.0
7320,5,4.0,23,2.0,"98058",1135250.0
920,2,1.0,65,1.0,"98168",202000.0
2990,4,2.5,15,2.0,"98065",645500.0
720,1,1.0,110,1.0,"98198",570000.0
1750,3,2.0,79,1.5,"98133",325000.0
2410,2,1.0,8,2.0,"98116",725000.0
1240,3,1.75,28,1.0,"98042",192000.0
1010,2,1.0,55,1.0,"98033",560000.0
2770,5,2.75,36,1.0,"98168",283450.0
2800,4,1.75,91,1.0,"98115",863000.0
1400,4,2.0,29,2.0,"98122",815000.0
1020,2,1.0,73,1.0,"98056",245000.0
2860,4,3.0,62,1.0,"98004",1315000.0
4270,4,3.5,21,2.0,"98006",1156000.0
2270,3,2.5,16,2.0,"98065",480000.0
2560,4,2.5,14,2.0,"98053",600000.0
900,2,1.0,59,1.0,"98146",329950.0
2010,4,2.5,29,2.0,"98042",299500.0
1690,3,2.5,74,1.0,"98126",460000.0
2310,5,3.5,15,2.0,"98118",515000.0
1520,3,2.25,11,3.0,"98103",405000.0
1220,4,1.5,88,1.5,"98107",483000.0
2170,4,2.5,23,2.0,"98031",377000.0
2790,4,1.75,59,1.0,"98166",568000.0
1760,2,1.75,89,1.0,"98126",355000.0
2100,4,1.75,104,1.5,"98103",640000.0
1430,4,1.0,68,1.0,"98155",270000.0
2450,5,3.5,10,2.0,"98028",559950.0
1820,4,3.0,46,1.0,"98034",515000.0
1850,4,1.75,61,1.0,"98115",352000.0
1870,3,1.75,57,1.0,"98177",595888.0
2580,4,2.25,38,2.0,"98027",588000.0
3680,4,3.25,56,1.0,"98136",1050000.0
1750,3,1.5,32,2.0,"98023",260000.0
3890,4,3.5,10,2.0,"98112",1600000.0
1000,2,1.0,63,1.0,"98117",380000.0
2210,2,2.5,12,1.0,"98053",802000.0
2850,4,3.25,110,2.5,"98112",1325000.0
2460,4,2.75,108,2.0,"98122",710000.0
2630,3,2.5,11,2.0,"98019",600000.0
1750,3,1.0,86,2.0,"98115",707900.0
1100,2,1.0,33,1.0,"98023",179950.0
2620,4,2.5,25,2.0,"98052",683000.0
1200,3,2.0,20,1.0,"98001",222400.0
1920,2,1.5,103,1.0,"98122",517000.0
1690,3,2.75,30,1.0,"98011",410000.0
1680,3,1.75,63,1.0,"98117",480000.0
3440,3,1.75,41,1.5,"98058",430000.0
2190,5,1.75,36,1.0,"98133",439950.0
3270,4,2.5,17,2.0,"98075",797500.0
1280,4,1.5,95,1.5,"98118",379000.0
1310,1,1.0,97,1.5,"98122",575000.0
1660,3,1.0,53,1.0,"98003",247500.0
2700,4,2.75,31,2.0,"98042",385000.0
1940,4,1.75,74,1.0,"98133",423000.0
1520,3,1.75,62,1.0,"98115",550000.0
1620,4,1.0,88,1.5,"98116",415000.0
2090,3,2.25,63,1.0,"98006",693000.0
1070,2,1.0,105,1.0,"98117",543000.0
2000,5,1.75,62,1.0,"98178",465000.0
1020,3,2.5,11,2.0,"98106",280000.0
2400,3,1.25,23,3.0,"98122",1388000.0
2480,6,3.0,43,2.0,"98007",665000.0
1310,3,1.75,55,1.0,"98002",237950.0
2420,4,2.75,53,1.0,"98034",440000.0
1890,2,1.0,87,1.0,"98107",618000.0
1860,3,2.25,95,1.5,"98118",572000.0
2500,3,1.5,75,1.5,"98107",725000.0
1970,3,1.0,45,1.0,"98065",454000.0
1660,4,1.0,95,1.5,"98136",535000.0
1850,3,2.5,36,1.0,"98023",249000.0
1970,4,2.75,54,1.0,"98070",395000.0
1890,3,2.0,61,1.0,"98125",690000.0
1310,3,1.5,87,1.0,"98103",526500.0
1870,4,1.5,59,2.0,"98155",325000.0
1520,3,3.0,67,2.0,"98144",495000.0
3070,5,3.0,4,2.0,"98033",825000.0
1400,3,1.5,105,1.5,"98070",383000.0
1960,3,1.75,61,1.0,"98118",320000.0
2680,3,2.5,26,1.0,"98024",475000.0
2030,3,2.5,22,2.0,"98038",275000.0
2320,2,2.25,78,1.5,"98115",1150000.0
1760,3,1.75,56,1.0,"98155",455000.0
1870,5,1.0,53,1.0,"98168",262000.0
1280,4,1.0,65,1.0,"98136",390000.0
1730,3,2.25,30,1.0,"98023",300000.0
2060,3,1.75,51,1.0,"98136",746300.0
1030,3,1.5,63,1.0,"98148",267000.0
1720,3,2.5,43,1.5,"98034",525000.0
1210,3,1.75,38,1.0,"98033",570000.0
2620,4,2.25,51,1.0,"98166",360000.0
1860,3,1.0,68,1.0,"98074",1052000.0
2510,3,2.5,12,2.0,"98029",699950.0
2040,4,2.5,42,1.5,"98038",375000.0
2410,4,1.75,91,1.0,"98103",625000.0
780,2,1.0,87,1.0,"98116",464050.0
2210,5,2.5,39,1.0,"98011",470000.0
1590,4,2.0,48,1.0,"98058",330000.0
2230,4,1.75,48,1.0,"98008",537000.0
1560,3,2.0,39,1.0,"98092",250000.0
2950,4,2.5,29,2.0,"98075",835000.0
1480,4,1.0,103,1.5,"98103",770000.0
2850,4,2.0,105,1.5,"98144",650000.0
2390,3,1.75,62,1.0,"98168",335000.0
1740,3,1.75,50,1.0,"98059",350000.0
2060,5,2.75,37,1.0,"98118",415000.0
2680,4,2.5,38,2.0,"98006",788000.0
3150,4,2.75,100,1.5,"98115",640000.0
2440,4,2.5,22,2.0,"98058",388000.0
2230,6,1.75,46,1.0,"98034",360000.0
2230,6,1.75,46,1.0,"98034",692500.0
1600,4,1.5,69,1.5,"98118",425000.0
1600,4,1.5,69,1.5,"98118",645000.0
1580,3,1.0,67,1.5,"98146",340000.0
2840,4,3.25,31,1.0,"98053",713000.0
2550,3,2.75,21,2.0,"98155",430000.0
1700,3,2.25,41,1.0,"98003",280000.0
1470,3,2.0,29,1.5,"98003",215000.0
1680,3,2.5,31,2.0,"98058",306000.0
1110,3,1.0,36,1.0,"98155",299900.0
2120,5,1.75,56,1.0,"98008",534000.0
2380,3,2.75,76,2.0,"98105",1160000.0
2670,3,2.5,73,2.0,"98144",1165000.0
890,2,1.0,80,1.0,"98022",199990.0
3140,4,3.0,26,1.0,"98006",946000.0
1260,4,1.0,68,1.5,"98125",295000.0
920,2,1.0,106,1.0,"98118",475000.0
2990,5,3.5,21,2.0,"98024",750000.0
3120,4,2.5,41,2.0,"98198",1225000.0
1010,3,1.0,40,1.0,"98001",183500.0
1010,2,1.0,91,1.0,"98144",450000.0
1020,3,1.0,54,1.5,"98118",180000.0
3540,5,4.5,89,2.0,"98188",707000.0
900,2,0.75,76,1.0,"98146",230000.0
1100,3,1.0,49,1.0,"98023",192500.0
1990,3,2.5,10,2.0,"98038",309000.0
1980,3,1.5,66,1.0,"98199",759000.0
4040,4,3.75,13,2.0,"98059",1115000.0
1250,5,1.75,49,1.0,"98007",462000.0
1820,4,1.5,95,1.5,"98125",229000.0
1140,2,2.25,16,2.0,"98103",399950.0
1730,5,2.0,72,1.0,"98056",325000.0
1170,2,2.25,8,3.0,"98107",512000.0
2910,5,2.75,9,2.0,"98038",410000.0
970,2,1.0,59,1.0,"98118",210000.0
2130,4,2.25,40,1.0,"98030",325000.0
2520,3,2.5,36,1.0,"98027",685000.0
1360,2,2.0,71,1.0,"98115",488000.0
1620,3,2.25,17,1.0,"98002",247500.0
2120,4,2.0,75,1.0,"98125",489000.0
2700,4,1.75,62,1.0,"98199",725000.0
1370,3,1.5,57,1.5,"98168",199950.0
2520,5,3.0,42,2.0,"98008",670000.0
1540,3,2.0,48,1.0,"98198",275000.0
2610,3,1.75,91,2.0,"98109",1000000.0
1490,3,2.0,31,1.5,"98031",255000.0
2760,3,1.75,55,1.0,"98007",465000.0
1260,3,1.75,3,1.0,"98042",259000.0
2630,3,3.5,7,2.0,"98027",695000.0
1800,3,1.75,39,1.0,"98072",505000.0
1130,2,1.0,88,1.0,"98109",631500.0
1180,3,1.0,89,1.5,"98112",630500.0
2800,4,2.75,23,2.0,"98075",999000.0
1830,3,1.5,105,1.0,"98119",740000.0
2220,3,2.5,84,1.5,"98115",650000.0
1870,2,2.0,11,1.0,"98053",554000.0
2580,3,2.5,69,1.5,"98053",400000.0
1660,3,2.0,54,1.0,"98005",529941.0
1330,3,1.0,112,1.5,"98118",310000.0
1330,3,1.0,112,1.5,"98118",389000.0
2630,3,3.0,9,2.0,"98052",731781.0
1100,2,1.0,69,1.0,"98116",502501.0
1810,3,1.75,47,1.0,"98008",443000.0
2060,3,2.0,94,1.0,"98144",607000.0
4660,3,3.5,106,2.0,"98102",2147500.0
2370,4,2.5,40,1.0,"98052",585000.0
2430,3,2.5,26,2.0,"98004",1027000.0
1880,3,2.5,22,2.0,"98031",315000.0
1150,2,1.0,57,1.0,"98056",180000.0
1350,3,2.0,26,1.0,"98019",322500.0
2180,3,2.75,34,1.0,"98052",568500.0
3370,4,2.75,67,1.0,"98144",813000.0
3650,5,2.25,39,1.0,"98040",1085000.0
2100,4,2.0,50,2.0,"98155",424000.0
670,2,1.0,112,1.0,"98108",235000.0
2420,3,3.5,108,2.0,"98122",740000.0
760,1,1.0,115,1.0,"98122",415000.0
2200,3,2.75,33,1.0,"98053",432000.0
4410,5,3.25,25,2.0,"98072",1268890.0
1300,3,1.75,54,1.0,"98122",676500.0
720,2,1.0,72,1.0,"98199",419000.0
2180,3,2.5,17,2.0,"98077",650000.0
1130,2,1.0,61,1.0,"98032",239000.0
2230,4,2.5,80,2.0,"98103",900000.0
2100,5,1.75,34,1.0,"98028",330000.0
2060,3,1.75,33,1.0,"98070",510000.0
3060,4,2.5,3,2.0,"98038",465000.0
2810,3,2.75,41,2.0,"98052",1700000.0
2550,3,2.25,26,1.0,"98011",490000.0
4290,5,3.0,30,2.0,"98039",2680000.0
3040,3,2.25,10,1.0,"98072",1000000.0
2530,4,2.75,18,2.0,"98019",469950.0
1300,3,1.75,90,1.5,"98115",536000.0
1790,4,2.5,49,1.0,"98030",244950.0
1530,3,1.0,87,1.0,"98103",575000.0
2380,5,2.75,31,1.0,"98178",361000.0
2400,5,2.25,58,1.0,"98008",650000.0
1030,2,1.0,64,1.0,"98118",230005.0
3250,4,2.5,42,1.0,"98092",293000.0
1970,3,3.0,5,1.0,"98028",445000.0
1940,4,1.5,61,1.0,"98118",280000.0
1850,3,2.25,30,1.0,"98029",520000.0
3900,4,3.25,24,2.0,"98053",780000.0
3160,3,1.75,37,1.0,"98001",625000.0
1440,3,1.75,29,1.0,"98188",239950.0
2040,3,1.5,58,1.0,"98118",335000.0
2120,3,2.5,26,2.0,"98029",612000.0
830,2,1.0,61,1.0,"98198",200000.0
3140,3,1.75,30,1.0,"98023",345000.0
2410,4,2.5,41,1.0,"98034",520000.0
2190,4,2.25,97,2.0,"98119",855000.0
2190,4,1.75,65,1.0,"98116",567500.0
1210,3,1.5,48,1.0,"98003",208000.0
1880,3,1.75,93,1.0,"98115",452000.0
2410,3,3.0,27,2.0,"98011",555000.0
2620,5,2.75,36,1.0,"98056",519000.0
1850,3,2.25,2,2.0,"98118",474950.0
1760,3,2.25,25,1.0,"98053",419000.0
860,2,1.0,106,1.0,"98119",390000.0
2620,7,2.25,54,2.0,"98007",539000.0
2400,4,1.75,59,1.0,"98166",569000.0
1850,3,1.0,93,1.5,"98103",611000.0
4040,3,2.5,11,2.0,"98092",760000.0
1940,3,2.0,61,1.0,"98007",732000.0
3490,3,2.5,76,2.0,"98125",1675000.0
3170,5,2.75,1,2.0,"98074",919950.0
2530,4,2.5,37,1.0,"98011",400000.0
3230,4,2.5,22,2.0,"98053",785000.0
2120,3,2.25,51,2.0,"98005",835000.0
1640,2,1.75,76,1.0,"98125",640500.0
2130,4,2.5,27,2.0,"98001",310000.0
1440,4,1.0,46,1.5,"98034",355000.0
1940,3,1.75,55,1.0,"98136",685000.0
1120,3,1.0,72,1.0,"98178",202500.0
2400,3,2.5,17,2.0,"98065",540000.0
1810,4,2.5,16,2.0,"98031",295000.0
1270,3,1.0,88,1.5,"98118",518000.0
1350,2,1.75,10,1.0,"98038",250000.0
1550,2,2.0,43,1.5,"98065",330000.0
1620,2,1.0,91,1.0,"98117",481000.0
2650,3,2.25,38,1.0,"98034",898000.0
2510,5,1.75,46,1.5,"98052",570000.0
2040,4,2.5,18,2.0,"98019",475000.0
1660,3,2.5,27,2.0,"98003",265000.0
1980,3,2.5,31,2.0,"98166",380000.0
2690,4,2.5,28,2.0,"98007",790000.0
2910,2,2.25,30,2.0,"98136",620000.0
